frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist,exercise
14:37:46.913295,"[0.47755151987075806, 0.39434102177619934]","[0.4755708575248718, 0.6097100973129272]","[0.5107182264328003, 0.8262900710105896]","[0.4755518138408661, 0.054824382066726685]","[0.4885743260383606, 0.22945207357406616]","[0.4593829810619354, 0.38252073526382446]","[0.45834189653396606, 0.3921332359313965]","[0.4044494330883026, 0.5469254851341248]","[0.399015337228775, 0.7485631108283997]","[0.4646361768245697, 0.08443320542573929]","[0.4699085056781769, 0.24750317633152008]","[0.46089866757392883, 0.3659454584121704]",lunge
14:37:46.973150,"[0.46807965636253357, 0.3942228853702545]","[0.46682101488113403, 0.6103922724723816]","[0.5104301571846008, 0.8255841135978699]","[0.46589335799217224, 0.05696777626872063]","[0.4778580665588379, 0.2365482747554779]","[0.44483476877212524, 0.39229175448417664]","[0.4496631324291229, 0.3917366862297058]","[0.40031856298446655, 0.5476476550102234]","[0.38170325756073, 0.7548642158508301]","[0.4542718529701233, 0.08604765683412552]","[0.46283403038978577, 0.25224214792251587]","[0.45425161719322205, 0.379839152097702]",lunge
14:37:47.031732,"[0.45276695489883423, 0.3996551036834717]","[0.4527907967567444, 0.6145235300064087]","[0.509227991104126, 0.8254346251487732]","[0.45469585061073303, 0.06301748007535934]","[0.4697028696537018, 0.24314382672309875]","[0.43556785583496094, 0.3958515226840973]","[0.4397110939025879, 0.3950905203819275]","[0.3999103307723999, 0.5703217387199402]","[0.382794588804245, 0.7688714265823364]","[0.4440613090991974, 0.08722088485956192]","[0.4535641372203827, 0.25685733556747437]","[0.4433245360851288, 0.382389098405838]",lunge
14:37:47.090574,"[0.4454040825366974, 0.4108905792236328]","[0.4519365429878235, 0.6247602701187134]","[0.5085307359695435, 0.8254265785217285]","[0.44407469034194946, 0.07440222054719925]","[0.4614592492580414, 0.25588175654411316]","[0.42222753167152405, 0.4064422845840454]","[0.42502352595329285, 0.4072439968585968]","[0.3893807530403137, 0.5814570188522339]","[0.3835473954677582, 0.777008593082428]","[0.42912399768829346, 0.09482001513242722]","[0.44571858644485474, 0.26382288336753845]","[0.4326969087123871, 0.3916739821434021]",lunge
14:37:47.148362,"[0.4420908987522125, 0.41356638073921204]","[0.44720736145973206, 0.6268790364265442]","[0.5084637999534607, 0.8197644352912903]","[0.4282778203487396, 0.08364319801330566]","[0.4483773112297058, 0.2606326937675476]","[0.41425126791000366, 0.4081850051879883]","[0.41599178314208984, 0.41001057624816895]","[0.380935937166214, 0.5829418301582336]","[0.38512009382247925, 0.7794711589813232]","[0.41617223620414734, 0.10043518990278244]","[0.4378027617931366, 0.26668307185173035]","[0.42776957154273987, 0.3956192433834076]",lunge
14:37:47.206439,"[0.43530407547950745, 0.4109533131122589]","[0.4458772540092468, 0.625450849533081]","[0.5137367248535156, 0.8101425170898438]","[0.4160923361778259, 0.08700542896986008]","[0.4395609498023987, 0.2620222568511963]","[0.4053840935230255, 0.4084227979183197]","[0.4108322262763977, 0.40749064087867737]","[0.3792824149131775, 0.5850092172622681]","[0.38506028056144714, 0.7814887166023254]","[0.40382397174835205, 0.10456132888793945]","[0.4262620508670807, 0.2658844590187073]","[0.4175630807876587, 0.39885058999061584]",lunge
14:37:47.264834,"[0.4337020516395569, 0.4096570909023285]","[0.4514524042606354, 0.6247018575668335]","[0.5443256497383118, 0.782049834728241]","[0.4024750292301178, 0.09151744097471237]","[0.42804864048957825, 0.26108109951019287]","[0.39920708537101746, 0.4069121181964874]","[0.4134269058704376, 0.4062842130661011]","[0.3785906434059143, 0.5837078094482422]","[0.38404226303100586, 0.7819433808326721]","[0.4004189372062683, 0.10701362788677216]","[0.42584627866744995, 0.26525795459747314]","[0.42029502987861633, 0.39796915650367737]",lunge
14:37:47.322917,"[0.4371761381626129, 0.408166766166687]","[0.4688125252723694, 0.6238104104995728]","[0.5826987624168396, 0.7507693767547607]","[0.3946928083896637, 0.09879458695650101]","[0.4246622920036316, 0.262320876121521]","[0.3961510956287384, 0.4060785472393036]","[0.4192277789115906, 0.40536150336265564]","[0.3743351399898529, 0.5825093984603882]","[0.38119184970855713, 0.7837308645248413]","[0.3985949456691742, 0.11188659071922302]","[0.4250936210155487, 0.2661549746990204]","[0.4213785231113434, 0.3952416777610779]",lunge
14:37:47.382429,"[0.44078975915908813, 0.41105151176452637]","[0.49326086044311523, 0.6232037544250488]","[0.6113660931587219, 0.737622082233429]","[0.39193353056907654, 0.11403743922710419]","[0.419540673494339, 0.2688455283641815]","[0.3931916058063507, 0.40489116311073303]","[0.42342138290405273, 0.40897804498672485]","[0.3696141242980957, 0.5818824768066406]","[0.378203809261322, 0.7885565161705017]","[0.40499770641326904, 0.12270019203424454]","[0.42545267939567566, 0.2678099274635315]","[0.41949397325515747, 0.3921300768852234]",lunge
14:37:47.439375,"[0.4430014491081238, 0.4315106272697449]","[0.5188257098197937, 0.6270975470542908]","[0.6356929540634155, 0.7485312223434448]","[0.3885950446128845, 0.13791190087795258]","[0.41619163751602173, 0.29058605432510376]","[0.38863563537597656, 0.41921770572662354]","[0.429843008518219, 0.4269380271434784]","[0.3674474358558655, 0.5812955498695374]","[0.37836286425590515, 0.7876406908035278]","[0.41238874197006226, 0.14445555210113525]","[0.43785423040390015, 0.2831011414527893]","[0.4236723482608795, 0.40492135286331177]",lunge
14:37:47.498916,"[0.4471864402294159, 0.4531747102737427]","[0.5313817262649536, 0.6454476714134216]","[0.6458836197853088, 0.760193407535553]","[0.39679765701293945, 0.16235850751399994]","[0.4203633964061737, 0.31649360060691833]","[0.3936842083930969, 0.4383999705314636]","[0.433630108833313, 0.44421470165252686]","[0.3630527853965759, 0.5808169841766357]","[0.3774348497390747, 0.7877196073532104]","[0.4155718684196472, 0.16211144626140594]","[0.4381074607372284, 0.3025166094303131]","[0.4250328242778778, 0.4148537516593933]",lunge
14:37:47.556520,"[0.45669910311698914, 0.4827529788017273]","[0.5411644577980042, 0.6797756552696228]","[0.6582481861114502, 0.7755245566368103]","[0.4045053720474243, 0.18711112439632416]","[0.4265015423297882, 0.3426702618598938]","[0.39960068464279175, 0.4663895070552826]","[0.44118574261665344, 0.47325432300567627]","[0.3625488877296448, 0.5824273228645325]","[0.37658435106277466, 0.7882443070411682]","[0.41735175251960754, 0.1827940046787262]","[0.4440557658672333, 0.3263847827911377]","[0.4337482452392578, 0.43033120036125183]",lunge
14:37:47.614625,"[0.4688418209552765, 0.5019663572311401]","[0.5472058057785034, 0.7121363878250122]","[0.6663373708724976, 0.7826892137527466]","[0.4049290716648102, 0.20994685590267181]","[0.4383460283279419, 0.36707451939582825]","[0.4130873382091522, 0.48803144693374634]","[0.45534542202949524, 0.4923316538333893]","[0.36201804876327515, 0.5821447372436523]","[0.376242995262146, 0.7907201647758484]","[0.42164987325668335, 0.2057955414056778]","[0.4590870141983032, 0.3502551019191742]","[0.4553183317184448, 0.46481600403785706]",lunge
14:37:47.672703,"[0.4772850275039673, 0.5261353254318237]","[0.543175458908081, 0.7411378622055054]","[0.6716147661209106, 0.7876753211021423]","[0.41759923100471497, 0.23344360291957855]","[0.4596068263053894, 0.38457435369491577]","[0.43026626110076904, 0.5075510740280151]","[0.4586739242076874, 0.5119975209236145]","[0.35900917649269104, 0.5812925100326538]","[0.37593838572502136, 0.7902238965034485]","[0.4247048497200012, 0.23289930820465088]","[0.4686506688594818, 0.36806124448776245]","[0.4683075249195099, 0.4776756465435028]",lunge
14:37:47.731519,"[0.47833794355392456, 0.5473353266716003]","[0.5453571677207947, 0.7625560760498047]","[0.6760733127593994, 0.7923904061317444]","[0.42503923177719116, 0.2571928799152374]","[0.47071877121925354, 0.3916667103767395]","[0.44247129559516907, 0.5209369659423828]","[0.45960506796836853, 0.5345779061317444]","[0.35825616121292114, 0.5813120603561401]","[0.3760657012462616, 0.7901549935340881]","[0.4252593219280243, 0.2518593668937683]","[0.4694652557373047, 0.376479834318161]","[0.46236053109169006, 0.4885587990283966]",lunge
14:37:47.788164,"[0.4754016697406769, 0.5647281408309937]","[0.543296754360199, 0.7726315855979919]","[0.6681557297706604, 0.7937784194946289]","[0.42941462993621826, 0.27790239453315735]","[0.4779822528362274, 0.3829396069049835]","[0.45235922932624817, 0.5299623608589172]","[0.4560675024986267, 0.5497547388076782]","[0.35477274656295776, 0.5808035135269165]","[0.376295268535614, 0.7897262573242188]","[0.42584332823753357, 0.26358354091644287]","[0.4662461280822754, 0.37327173352241516]","[0.45772647857666016, 0.4742778539657593]",lunge
14:37:47.846615,"[0.4740222990512848, 0.5824848413467407]","[0.5422943830490112, 0.7805929780006409]","[0.6656869649887085, 0.7939275503158569]","[0.4333421289920807, 0.28900325298309326]","[0.4834473729133606, 0.3840045928955078]","[0.4624454081058502, 0.5315555334091187]","[0.45426270365715027, 0.5698720216751099]","[0.3534088134765625, 0.5823969841003418]","[0.377088338136673, 0.7906074523925781]","[0.42742547392845154, 0.2749767303466797]","[0.46589040756225586, 0.37668517231941223]","[0.4587978720664978, 0.48223674297332764]",lunge
14:37:47.905730,"[0.47302961349487305, 0.588961660861969]","[0.5392799377441406, 0.7974967956542969]","[0.6673699021339417, 0.7941643595695496]","[0.43452373147010803, 0.29273951053619385]","[0.48636484146118164, 0.3830723762512207]","[0.4722341001033783, 0.5169325470924377]","[0.45414605736732483, 0.5811973810195923]","[0.3511981964111328, 0.5864608883857727]","[0.37744367122650146, 0.7922448515892029]","[0.4273912012577057, 0.2958199083805084]","[0.4647264778614044, 0.3991115093231201]","[0.4569108188152313, 0.5081491470336914]",lunge
14:37:47.964137,"[0.47229209542274475, 0.5956319570541382]","[0.5369260907173157, 0.8012540936470032]","[0.6615154147148132, 0.7954843044281006]","[0.4372740685939789, 0.30431556701660156]","[0.4876880347728729, 0.3965560495853424]","[0.474386990070343, 0.5245319604873657]","[0.45401570200920105, 0.584871768951416]","[0.34871548414230347, 0.5873364210128784]","[0.37750229239463806, 0.7920476198196411]","[0.4303056299686432, 0.2991543412208557]","[0.47298404574394226, 0.39871788024902344]","[0.46245747804641724, 0.4917178153991699]",lunge
14:37:48.022249,"[0.47127482295036316, 0.6076197028160095]","[0.5354310274124146, 0.8189292550086975]","[0.659632682800293, 0.7973980903625488]","[0.43666598200798035, 0.3147772252559662]","[0.48718881607055664, 0.41319236159324646]","[0.4755788743495941, 0.5383752584457397]","[0.4535408914089203, 0.593386173248291]","[0.34725654125213623, 0.5879302620887756]","[0.37668120861053467, 0.7917461395263672]","[0.43324682116508484, 0.3083905279636383]","[0.4754985272884369, 0.4099751114845276]","[0.46858614683151245, 0.5055786371231079]",lunge
14:37:48.080697,"[0.46941229701042175, 0.6167418956756592]","[0.5350900292396545, 0.8207822442054749]","[0.6570326089859009, 0.7975955009460449]","[0.43727007508277893, 0.3256506323814392]","[0.4858344793319702, 0.4262920618057251]","[0.47444063425064087, 0.5512649416923523]","[0.4524087905883789, 0.6025952100753784]","[0.3469769060611725, 0.5886813402175903]","[0.37607428431510925, 0.7916055917739868]","[0.43481141328811646, 0.3174777925014496]","[0.4776173532009125, 0.4179616868495941]","[0.470674067735672, 0.5081852674484253]",lunge
14:37:48.138534,"[0.4672090411186218, 0.6223072409629822]","[0.5340735912322998, 0.8263105154037476]","[0.655633807182312, 0.7989393472671509]","[0.4371018409729004, 0.33156412839889526]","[0.4863693118095398, 0.43062251806259155]","[0.4759732782840729, 0.5570701956748962]","[0.45062971115112305, 0.6099010109901428]","[0.3469494879245758, 0.5906184911727905]","[0.37562063336372375, 0.7915602922439575]","[0.43677547574043274, 0.3218056559562683]","[0.4804806709289551, 0.4239291846752167]","[0.47201457619667053, 0.5169292092323303]",lunge
14:37:48.197481,"[0.4600970447063446, 0.6266652941703796]","[0.5339592695236206, 0.8334868550300598]","[0.65501469373703, 0.7987315654754639]","[0.43652066588401794, 0.3374495506286621]","[0.48609092831611633, 0.4426169991493225]","[0.4730512797832489, 0.5685946941375732]","[0.45037582516670227, 0.6112314462661743]","[0.3466535806655884, 0.5909425616264343]","[0.37504059076309204, 0.7915782332420349]","[0.4408005475997925, 0.3254730701446533]","[0.4852694272994995, 0.42981502413749695]","[0.4707363545894623, 0.5300743579864502]",lunge
14:37:48.255637,"[0.45938295125961304, 0.6303752660751343]","[0.531550943851471, 0.8302947878837585]","[0.6545183062553406, 0.7987538576126099]","[0.43629392981529236, 0.3419116139411926]","[0.4847511351108551, 0.4447636008262634]","[0.47232532501220703, 0.5716893672943115]","[0.45108896493911743, 0.6160596013069153]","[0.34706178307533264, 0.5909500122070312]","[0.3736821413040161, 0.7900676727294922]","[0.4454830288887024, 0.3281002342700958]","[0.48741838335990906, 0.4294265806674957]","[0.4720114767551422, 0.5308271646499634]",lunge
14:37:48.312111,"[0.45855680108070374, 0.6340998411178589]","[0.5314375162124634, 0.8307276964187622]","[0.6542733311653137, 0.7986336350440979]","[0.43601691722869873, 0.3466307520866394]","[0.48388463258743286, 0.4478902220726013]","[0.47183313965797424, 0.5717055797576904]","[0.4486863911151886, 0.6191810369491577]","[0.3468729555606842, 0.5909312963485718]","[0.3736666738986969, 0.7900168299674988]","[0.4452608525753021, 0.32888543605804443]","[0.4873892366886139, 0.4288233518600464]","[0.47056636214256287, 0.5366061925888062]",lunge
14:37:48.370198,"[0.4580010175704956, 0.6344495415687561]","[0.5314822793006897, 0.8322103023529053]","[0.6540811657905579, 0.7988404631614685]","[0.43578097224235535, 0.3468468189239502]","[0.4838162958621979, 0.4474772810935974]","[0.47201383113861084, 0.5703660845756531]","[0.4456331133842468, 0.6200875043869019]","[0.345909059047699, 0.5911814570426941]","[0.3738391697406769, 0.7904214262962341]","[0.44390442967414856, 0.33020058274269104]","[0.4873652458190918, 0.4280344247817993]","[0.46970173716545105, 0.5312342047691345]",lunge
14:37:48.428432,"[0.45618805289268494, 0.6338744163513184]","[0.5314885377883911, 0.8344422578811646]","[0.6540424227714539, 0.7993159890174866]","[0.4357401728630066, 0.34379908442497253]","[0.48366037011146545, 0.44868502020835876]","[0.47132495045661926, 0.5732852816581726]","[0.443839430809021, 0.6199088096618652]","[0.3448486626148224, 0.5914104580879211]","[0.37395089864730835, 0.7907882332801819]","[0.44366753101348877, 0.33040136098861694]","[0.48597782850265503, 0.43299898505210876]","[0.4688439667224884, 0.5345561504364014]",lunge
14:37:48.486986,"[0.45537054538726807, 0.6350901126861572]","[0.5314576625823975, 0.8357951641082764]","[0.6539351940155029, 0.7992573976516724]","[0.43461278080940247, 0.34375447034835815]","[0.48340287804603577, 0.44947195053100586]","[0.4713671803474426, 0.5775876045227051]","[0.4439832270145416, 0.6211565732955933]","[0.3443397283554077, 0.5919268131256104]","[0.37401631474494934, 0.790942370891571]","[0.4436350464820862, 0.3305869400501251]","[0.4852584898471832, 0.4347496032714844]","[0.4685182273387909, 0.5388591885566711]",lunge
14:37:48.544953,"[0.4547768533229828, 0.6392045617103577]","[0.5313977599143982, 0.8383890986442566]","[0.6538935303688049, 0.7992714643478394]","[0.4340422451496124, 0.3452320098876953]","[0.48322027921676636, 0.4521609842777252]","[0.4712773859500885, 0.5797967314720154]","[0.4456285536289215, 0.6241266131401062]","[0.34477296471595764, 0.5928021669387817]","[0.3740733861923218, 0.7911189794540405]","[0.4435051679611206, 0.3328471779823303]","[0.48482072353363037, 0.4384872019290924]","[0.46820181608200073, 0.5440376400947571]",lunge
14:37:48.603042,"[0.4551427662372589, 0.6376051306724548]","[0.5314928293228149, 0.846333384513855]","[0.653957724571228, 0.7992473840713501]","[0.4337179362773895, 0.34662872552871704]","[0.48310503363609314, 0.45182541012763977]","[0.47185856103897095, 0.5788595676422119]","[0.4456731677055359, 0.6229134798049927]","[0.34473589062690735, 0.5927811861038208]","[0.3740675151348114, 0.7903376221656799]","[0.44367069005966187, 0.3337877690792084]","[0.4844476878643036, 0.4385938048362732]","[0.4680573344230652, 0.5431836843490601]",lunge
14:37:48.662488,"[0.45544013381004333, 0.6402192115783691]","[0.5314638614654541, 0.8418812155723572]","[0.654331624507904, 0.7993797063827515]","[0.4335944950580597, 0.3494543433189392]","[0.48300081491470337, 0.4510682225227356]","[0.4724228084087372, 0.5766009092330933]","[0.4445161819458008, 0.6242332458496094]","[0.3443858325481415, 0.5927344560623169]","[0.3740762770175934, 0.7902030944824219]","[0.44346314668655396, 0.33453992009162903]","[0.48429277539253235, 0.43783217668533325]","[0.46790462732315063, 0.5428133010864258]",lunge
14:37:48.721008,"[0.4554730951786041, 0.6397029757499695]","[0.532239556312561, 0.8391363620758057]","[0.6550146341323853, 0.7993661761283875]","[0.4334293305873871, 0.34653329849243164]","[0.4829760193824768, 0.44885027408599854]","[0.47216275334358215, 0.5751717686653137]","[0.4437651038169861, 0.6219339966773987]","[0.34445321559906006, 0.5917982459068298]","[0.37408822774887085, 0.7898088097572327]","[0.44299447536468506, 0.33257627487182617]","[0.48370498418807983, 0.4371984004974365]","[0.46551382541656494, 0.5404683947563171]",lunge
14:37:48.779614,"[0.457785040140152, 0.6346814036369324]","[0.533659040927887, 0.8288135528564453]","[0.6578378081321716, 0.7975044250488281]","[0.433403342962265, 0.34030288457870483]","[0.4829060137271881, 0.4451238214969635]","[0.47201791405677795, 0.5642149448394775]","[0.4428909122943878, 0.6157681941986084]","[0.3443288505077362, 0.5914565920829773]","[0.37409257888793945, 0.7893367409706116]","[0.43738746643066406, 0.3225688934326172]","[0.4758612811565399, 0.42791828513145447]","[0.4619626998901367, 0.5284768342971802]",lunge
14:37:48.837268,"[0.4594801068305969, 0.6167070269584656]","[0.5341712236404419, 0.8091715574264526]","[0.6599438786506653, 0.7955317497253418]","[0.4316299557685852, 0.3171986937522888]","[0.4812990128993988, 0.41471120715141296]","[0.47213518619537354, 0.5386942625045776]","[0.4421999156475067, 0.6031277775764465]","[0.34400591254234314, 0.5911642909049988]","[0.37401971220970154, 0.7888697385787964]","[0.43281471729278564, 0.3086724877357483]","[0.47105666995048523, 0.4031716585159302]","[0.46119457483291626, 0.5060573220252991]",lunge
14:37:48.895600,"[0.46015745401382446, 0.5950237512588501]","[0.5351110100746155, 0.7905058860778809]","[0.6617065072059631, 0.7951245307922363]","[0.429502010345459, 0.2940996587276459]","[0.47757068276405334, 0.39047732949256897]","[0.4720197916030884, 0.5110830068588257]","[0.4418959319591522, 0.5852696299552917]","[0.3436766564846039, 0.5911113023757935]","[0.37398776412010193, 0.78895103931427]","[0.42990949749946594, 0.29602286219596863]","[0.4679299294948578, 0.39058881998062134]","[0.461258202791214, 0.491462379693985]",lunge
14:37:48.954071,"[0.4602068364620209, 0.565008282661438]","[0.5349789261817932, 0.7672766447067261]","[0.6614278554916382, 0.7921463847160339]","[0.42360830307006836, 0.26917850971221924]","[0.4706781208515167, 0.355949729681015]","[0.4711967408657074, 0.4866493046283722]","[0.4404272139072418, 0.5628722310066223]","[0.3421066999435425, 0.5925494432449341]","[0.3738417327404022, 0.7908626794815063]","[0.4245462715625763, 0.2763826847076416]","[0.4609079957008362, 0.3705606758594513]","[0.4607173204421997, 0.47305431962013245]",lunge
14:37:49.012914,"[0.45608970522880554, 0.5344113111495972]","[0.5351287126541138, 0.7382494211196899]","[0.6595389246940613, 0.7896499633789062]","[0.41353926062583923, 0.2417302131652832]","[0.46359261870384216, 0.32579106092453003]","[0.46568042039871216, 0.457329124212265]","[0.4351281523704529, 0.5368624925613403]","[0.3408638536930084, 0.5929667949676514]","[0.3738068640232086, 0.790833055973053]","[0.4151344895362854, 0.253390371799469]","[0.45026475191116333, 0.3521764278411865]","[0.45231762528419495, 0.45118990540504456]",lunge
14:37:49.071572,"[0.4487258791923523, 0.5027668476104736]","[0.5339818596839905, 0.7042264342308044]","[0.6514108180999756, 0.7896084189414978]","[0.4043716788291931, 0.2099274843931198]","[0.4519955515861511, 0.29122644662857056]","[0.4557165503501892, 0.42132991552352905]","[0.4229075610637665, 0.5093839764595032]","[0.3396778106689453, 0.5930947661399841]","[0.37530606985092163, 0.7908227443695068]","[0.4006892740726471, 0.22493909299373627]","[0.4336308538913727, 0.3244131803512573]","[0.43786489963531494, 0.42545071244239807]",lunge
14:37:49.130387,"[0.44300398230552673, 0.48140886425971985]","[0.5270515084266663, 0.6705862283706665]","[0.6387285590171814, 0.7813373804092407]","[0.3956946134567261, 0.17911726236343384]","[0.44044697284698486, 0.2605402171611786]","[0.43921008706092834, 0.386883944272995]","[0.4143657684326172, 0.48324161767959595]","[0.3398774266242981, 0.5926678776741028]","[0.37593546509742737, 0.7896780371665955]","[0.3833475410938263, 0.1985633373260498]","[0.4136888086795807, 0.30775925517082214]","[0.4100005030632019, 0.4028976559638977]",lunge
14:37:49.190176,"[0.43221810460090637, 0.44992655515670776]","[0.5023888349533081, 0.6417540907859802]","[0.6153778433799744, 0.7646448612213135]","[0.38487106561660767, 0.1467939168214798]","[0.4296126663684845, 0.22473005950450897]","[0.42884188890457153, 0.35533347725868225]","[0.4041132628917694, 0.45644843578338623]","[0.33999279141426086, 0.5951298475265503]","[0.3759131133556366, 0.7895738482475281]","[0.37454459071159363, 0.1663776934146881]","[0.4051046371459961, 0.2750091850757599]","[0.4009092152118683, 0.36998721957206726]",lunge
14:37:49.248462,"[0.4235813319683075, 0.4383004307746887]","[0.47806093096733093, 0.6354483366012573]","[0.5926700234413147, 0.7414711713790894]","[0.37854936718940735, 0.12517425417900085]","[0.42083755135536194, 0.2037874162197113]","[0.4222370684146881, 0.3330020010471344]","[0.3946825861930847, 0.44357019662857056]","[0.3400924503803253, 0.5945064425468445]","[0.3759085536003113, 0.7892764806747437]","[0.36619630455970764, 0.1467909812927246]","[0.4021889567375183, 0.25031208992004395]","[0.39706650376319885, 0.34921693801879883]",lunge
14:37:49.306411,"[0.4123237431049347, 0.4069146513938904]","[0.452141135931015, 0.6205801963806152]","[0.5634787082672119, 0.7241435050964355]","[0.37601175904273987, 0.10366359353065491]","[0.41620561480522156, 0.17597490549087524]","[0.4164204001426697, 0.30549120903015137]","[0.38586241006851196, 0.4171086549758911]","[0.3443692624568939, 0.5944382548332214]","[0.37688446044921875, 0.7899624109268188]","[0.3607259690761566, 0.1324748396873474]","[0.3878289759159088, 0.23731926083564758]","[0.3907336890697479, 0.3379634618759155]",lunge
14:37:49.366575,"[0.40638354420661926, 0.3760846257209778]","[0.4315519332885742, 0.6017243266105652]","[0.5361558794975281, 0.724274754524231]","[0.373474657535553, 0.08216288685798645]","[0.4158414602279663, 0.15460596978664398]","[0.41362079977989197, 0.2865094542503357]","[0.3821543753147125, 0.3858552575111389]","[0.3502630889415741, 0.5892193913459778]","[0.3792012929916382, 0.7896673083305359]","[0.3632642924785614, 0.10303943604230881]","[0.3972221910953522, 0.20104838907718658]","[0.3928648829460144, 0.30301788449287415]",lunge
14:37:49.426169,"[0.39725595712661743, 0.35907503962516785]","[0.4091912508010864, 0.5884349942207336]","[0.5056179761886597, 0.7302765846252441]","[0.37167853116989136, 0.06169702112674713]","[0.4176548421382904, 0.13996484875679016]","[0.41011154651641846, 0.27236056327819824]","[0.3797043263912201, 0.36878055334091187]","[0.35995590686798096, 0.5802435278892517]","[0.38072383403778076, 0.7892572283744812]","[0.36109820008277893, 0.08505077660083771]","[0.3990524709224701, 0.18213337659835815]","[0.388473242521286, 0.2935597002506256]",lunge
14:37:49.485426,"[0.39460641145706177, 0.34825339913368225]","[0.3933728039264679, 0.5807297825813293]","[0.4715544581413269, 0.7319296002388]","[0.3736697733402252, 0.05602309852838516]","[0.4209255576133728, 0.14176933467388153]","[0.40532243251800537, 0.2686808407306671]","[0.37563273310661316, 0.35748952627182007]","[0.3657064735889435, 0.5764725208282471]","[0.3803059160709381, 0.7888901829719543]","[0.35879188776016235, 0.07978025078773499]","[0.38225090503692627, 0.19839271903038025]","[0.3817671537399292, 0.2922550439834595]",lunge
14:37:49.543819,"[0.38785451650619507, 0.352877676486969]","[0.38039228320121765, 0.5809513926506042]","[0.43830376863479614, 0.7725352644920349]","[0.37272748351097107, 0.053119029849767685]","[0.4231712520122528, 0.1371750831604004]","[0.4003118872642517, 0.2665588855743408]","[0.3719073235988617, 0.3579252064228058]","[0.36599865555763245, 0.574968159198761]","[0.37903299927711487, 0.7795512080192566]","[0.35838431119918823, 0.07679124176502228]","[0.3922823667526245, 0.18637466430664062]","[0.3805233836174011, 0.2875830829143524]",lunge
14:37:49.602442,"[0.38009974360466003, 0.35126036405563354]","[0.3739067018032074, 0.5838732719421387]","[0.39783811569213867, 0.7939862012863159]","[0.3720412850379944, 0.052734002470970154]","[0.42315009236335754, 0.13632068037986755]","[0.39815130829811096, 0.26551929116249084]","[0.3723166882991791, 0.352283239364624]","[0.36778074502944946, 0.5729355812072754]","[0.384851336479187, 0.7711280584335327]","[0.3611488938331604, 0.07657349854707718]","[0.39543429017066956, 0.17749343812465668]","[0.3842921853065491, 0.2782101333141327]",lunge
14:37:49.660788,"[0.37646156549453735, 0.3473910093307495]","[0.3694530129432678, 0.5864006280899048]","[0.3804137408733368, 0.8040181994438171]","[0.37081271409988403, 0.05295956879854202]","[0.4234655499458313, 0.1361016482114792]","[0.3966497480869293, 0.26441487669944763]","[0.3707905411720276, 0.348334938287735]","[0.36970415711402893, 0.5717026591300964]","[0.3840899169445038, 0.7724289894104004]","[0.3604675233364105, 0.07952674478292465]","[0.3886387050151825, 0.1804836094379425]","[0.37552404403686523, 0.28119707107543945]",lunge
14:37:49.718741,"[0.3755459487438202, 0.35242775082588196]","[0.3696346879005432, 0.5887113213539124]","[0.3732122778892517, 0.8073835968971252]","[0.3717968761920929, 0.057899195700883865]","[0.4187869727611542, 0.14248374104499817]","[0.3930562436580658, 0.2694128155708313]","[0.36569929122924805, 0.3523111641407013]","[0.36894023418426514, 0.5726756453514099]","[0.38326868414878845, 0.7708394527435303]","[0.3569723963737488, 0.08563205599784851]","[0.381096750497818, 0.19782473146915436]","[0.36574286222457886, 0.296496719121933]",lunge
14:37:49.777629,"[0.37016063928604126, 0.35437408089637756]","[0.36943310499191284, 0.5878456830978394]","[0.37164515256881714, 0.811472475528717]","[0.37066957354545593, 0.059269290417432785]","[0.4137668013572693, 0.14774444699287415]","[0.38969868421554565, 0.27519941329956055]","[0.3609849512577057, 0.35375237464904785]","[0.3684106171131134, 0.5727240443229675]","[0.382199227809906, 0.7683716416358948]","[0.3571065664291382, 0.08251087367534637]","[0.3863600790500641, 0.19867698848247528]","[0.3715977072715759, 0.2886006534099579]",lunge
14:37:49.836263,"[0.3643227517604828, 0.35711973905563354]","[0.36743655800819397, 0.5897495150566101]","[0.370064914226532, 0.8113714456558228]","[0.36957958340644836, 0.05880497768521309]","[0.4090996980667114, 0.1501455157995224]","[0.3828817307949066, 0.27658626437187195]","[0.3588528037071228, 0.35649406909942627]","[0.3686440885066986, 0.5731140971183777]","[0.3818907141685486, 0.7624514102935791]","[0.35603728890419006, 0.08259318023920059]","[0.388372540473938, 0.20073892176151276]","[0.3702279031276703, 0.28882595896720886]",lunge
14:37:49.895133,"[0.3647616505622864, 0.3590671718120575]","[0.36988237500190735, 0.5912719368934631]","[0.3718615174293518, 0.8126358985900879]","[0.3700267970561981, 0.06286711245775223]","[0.40386179089546204, 0.15142950415611267]","[0.37888050079345703, 0.27336621284484863]","[0.35408687591552734, 0.3597322106361389]","[0.36783286929130554, 0.5736712217330933]","[0.38170602917671204, 0.7639433741569519]","[0.35328206419944763, 0.0871858298778534]","[0.3763349652290344, 0.20367714762687683]","[0.35774868726730347, 0.2875230312347412]",lunge
