frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist,exercise
14:42:48.989806,"[0.47390642762184143, 0.38871943950653076]","[0.45367681980133057, 0.6083991527557373]","[0.43712469935417175, 0.8164163827896118]","[0.4533658027648926, 0.09271936118602753]","[0.4235908091068268, 0.23462148010730743]","[0.46411916613578796, 0.2644883692264557]","[0.5338419675827026, 0.39249762892723083]","[0.5509454011917114, 0.5964365005493164]","[0.5749029517173767, 0.8135192394256592]","[0.5645079016685486, 0.10195473581552505]","[0.5793243050575256, 0.24219554662704468]","[0.553239107131958, 0.2999921143054962]",squat
14:37:50.435880,"[0.46885982155799866, 0.38265278935432434]","[0.47135230898857117, 0.6083482503890991]","[0.44678857922554016, 0.7968735694885254]","[0.46315643191337585, 0.07018592953681946]","[0.4584401249885559, 0.21634748578071594]","[0.4701818525791168, 0.32291844487190247]","[0.4198046922683716, 0.38406938314437866]","[0.4110255241394043, 0.6163690686225891]","[0.4094492793083191, 0.8392266035079956]","[0.39616289734840393, 0.04655599594116211]","[0.33056074380874634, 0.15595850348472595]","[0.3773701786994934, 0.2689892053604126]",lunge
14:37:50.510779,"[0.46908387541770935, 0.378974050283432]","[0.4676571488380432, 0.5995703339576721]","[0.447469025850296, 0.798209547996521]","[0.46486184000968933, 0.0700952410697937]","[0.46046462655067444, 0.21271957457065582]","[0.47031086683273315, 0.3252038061618805]","[0.4198172390460968, 0.3781372904777527]","[0.4096512496471405, 0.6119033694267273]","[0.40926504135131836, 0.8385905623435974]","[0.3955978453159332, 0.04461950808763504]","[0.33076319098472595, 0.15589170157909393]","[0.3772728741168976, 0.26676616072654724]",lunge
14:37:50.570135,"[0.4694139361381531, 0.37846869230270386]","[0.4656767249107361, 0.5983101725578308]","[0.4483068883419037, 0.7993956208229065]","[0.46559908986091614, 0.06888161599636078]","[0.4611746370792389, 0.20231087505817413]","[0.47041770815849304, 0.3058977723121643]","[0.41994601488113403, 0.3781944513320923]","[0.40966859459877014, 0.6110725998878479]","[0.40935057401657104, 0.8378725647926331]","[0.396078884601593, 0.04137556627392769]","[0.3320145606994629, 0.15526893734931946]","[0.3783293068408966, 0.2624562680721283]",lunge
14:37:50.632743,"[0.4705243408679962, 0.37854230403900146]","[0.4649520218372345, 0.5967863202095032]","[0.44853532314300537, 0.8006985783576965]","[0.46687451004981995, 0.06888210773468018]","[0.4659361243247986, 0.20327980816364288]","[0.4734659492969513, 0.317010760307312]","[0.4202326536178589, 0.37832650542259216]","[0.40971383452415466, 0.6103654503822327]","[0.409456342458725, 0.8374897837638855]","[0.3958759903907776, 0.04107785224914551]","[0.33334270119667053, 0.15531288087368011]","[0.3792979419231415, 0.26247256994247437]",lunge
14:37:50.692824,"[0.47205084562301636, 0.3780507445335388]","[0.4650707542896271, 0.5942676663398743]","[0.44888320565223694, 0.800837516784668]","[0.4673130214214325, 0.06690680980682373]","[0.46596211194992065, 0.20428888499736786]","[0.4772009551525116, 0.3177460730075836]","[0.42202919721603394, 0.3762112855911255]","[0.4100503921508789, 0.6068314909934998]","[0.4097236692905426, 0.8361614942550659]","[0.39735567569732666, 0.037931058555841446]","[0.33465301990509033, 0.15484915673732758]","[0.3812656104564667, 0.26340773701667786]",lunge
14:37:50.751740,"[0.4737766981124878, 0.3788047134876251]","[0.465129017829895, 0.594463586807251]","[0.4489383101463318, 0.8021232485771179]","[0.4690919518470764, 0.06682653725147247]","[0.4664512276649475, 0.20491620898246765]","[0.47728538513183594, 0.32074737548828125]","[0.42341500520706177, 0.37714800238609314]","[0.4103159010410309, 0.6068981289863586]","[0.4096700847148895, 0.8362913131713867]","[0.3990543484687805, 0.03670700266957283]","[0.33727267384529114, 0.15497377514839172]","[0.3826811909675598, 0.2670719027519226]",lunge
14:37:50.811345,"[0.47554925084114075, 0.3787391483783722]","[0.4651276171207428, 0.5947549343109131]","[0.44935521483421326, 0.8028722405433655]","[0.4714231491088867, 0.06597026437520981]","[0.4674898087978363, 0.2054077684879303]","[0.47898778319358826, 0.3207111954689026]","[0.42515796422958374, 0.3771357536315918]","[0.41144925355911255, 0.6071740388870239]","[0.40980809926986694, 0.8360339403152466]","[0.40012815594673157, 0.03536863997578621]","[0.33897581696510315, 0.1550368070602417]","[0.3848828375339508, 0.2723648250102997]",lunge
14:37:50.869664,"[0.4763188064098358, 0.3778970539569855]","[0.46530261635780334, 0.5946064591407776]","[0.45039498805999756, 0.8029114603996277]","[0.47288161516189575, 0.06532799452543259]","[0.46958646178245544, 0.20562949776649475]","[0.47870635986328125, 0.31479349732398987]","[0.42686185240745544, 0.3759579360485077]","[0.4120297431945801, 0.6069786548614502]","[0.40988948941230774, 0.8355407118797302]","[0.4018220901489258, 0.035040389746427536]","[0.3421022593975067, 0.15573497116565704]","[0.3897556960582733, 0.2760297954082489]",lunge
14:37:50.927757,"[0.47797778248786926, 0.37772274017333984]","[0.4657157361507416, 0.5946857333183289]","[0.45038554072380066, 0.8032559156417847]","[0.47433167695999146, 0.06534533202648163]","[0.47131291031837463, 0.2072683572769165]","[0.4806208610534668, 0.31431007385253906]","[0.4292338192462921, 0.37605684995651245]","[0.4142659604549408, 0.6068286299705505]","[0.4101085662841797, 0.8354982137680054]","[0.4054321348667145, 0.035182513296604156]","[0.3460342288017273, 0.15747837722301483]","[0.39434224367141724, 0.2789492607116699]",lunge
14:37:50.986336,"[0.4802984297275543, 0.37758293747901917]","[0.46689969301223755, 0.5953913331031799]","[0.4499746263027191, 0.8050764203071594]","[0.47557365894317627, 0.06535980105400085]","[0.47101545333862305, 0.2094058245420456]","[0.48154976963996887, 0.3142501711845398]","[0.4364951550960541, 0.37579095363616943]","[0.4201644957065582, 0.6066637635231018]","[0.4100724160671234, 0.8364940881729126]","[0.40887847542762756, 0.034940414130687714]","[0.3533092439174652, 0.160078763961792]","[0.3998052477836609, 0.28458380699157715]",lunge
14:37:51.045670,"[0.483707457780838, 0.3792687654495239]","[0.4690658450126648, 0.601165235042572]","[0.44996312260627747, 0.8062386512756348]","[0.4790300726890564, 0.06652624160051346]","[0.47307777404785156, 0.21088933944702148]","[0.4873809516429901, 0.31425994634628296]","[0.4421022832393646, 0.3760589361190796]","[0.43111714720726013, 0.6068162322044373]","[0.41069138050079346, 0.8368936777114868]","[0.4146474003791809, 0.035354502499103546]","[0.3626197874546051, 0.16475044190883636]","[0.4088907837867737, 0.2901410758495331]",lunge
14:37:51.105308,"[0.484080970287323, 0.38000959157943726]","[0.4718356430530548, 0.6015090942382812]","[0.44934070110321045, 0.8027150630950928]","[0.4792814552783966, 0.06763771176338196]","[0.4730721116065979, 0.21192829310894012]","[0.49120843410491943, 0.3305301070213318]","[0.44814616441726685, 0.37611016631126404]","[0.4528622627258301, 0.6068839430809021]","[0.41515499353408813, 0.8313187956809998]","[0.42256060242652893, 0.036143362522125244]","[0.3697192370891571, 0.16578316688537598]","[0.4127797484397888, 0.28878533840179443]",lunge
14:37:51.163826,"[0.4859694540500641, 0.37610965967178345]","[0.48553481698036194, 0.5870105028152466]","[0.4494907259941101, 0.7870853543281555]","[0.48365461826324463, 0.06949412822723389]","[0.474660724401474, 0.21184635162353516]","[0.49060386419296265, 0.3344155550003052]","[0.4548623859882355, 0.37278369069099426]","[0.4800183176994324, 0.5998478531837463]","[0.4336351752281189, 0.8171159029006958]","[0.42745086550712585, 0.03698337450623512]","[0.3721347451210022, 0.16802462935447693]","[0.41697925329208374, 0.29252779483795166]",lunge
14:37:51.222894,"[0.4852268099784851, 0.36349955201148987]","[0.4916265606880188, 0.5751608610153198]","[0.45823729038238525, 0.7828420400619507]","[0.487455278635025, 0.07175000011920929]","[0.4744638502597809, 0.2114207148551941]","[0.4894832670688629, 0.33398476243019104]","[0.4558773934841156, 0.3581230044364929]","[0.5098254084587097, 0.5561470985412598]","[0.4584825336933136, 0.7828916907310486]","[0.4343571066856384, 0.0373205803334713]","[0.3745824694633484, 0.1689230352640152]","[0.42213010787963867, 0.2914058566093445]",lunge
14:37:51.281329,"[0.48531845211982727, 0.3626188337802887]","[0.4876312017440796, 0.5755807161331177]","[0.45730724930763245, 0.7859218120574951]","[0.49880826473236084, 0.07472536712884903]","[0.4860932230949402, 0.21144002676010132]","[0.49864786863327026, 0.32295116782188416]","[0.45831015706062317, 0.3549335300922394]","[0.5395351052284241, 0.5163995623588562]","[0.4932146370410919, 0.745622992515564]","[0.438707560300827, 0.03802558407187462]","[0.37857288122177124, 0.16858358681201935]","[0.4275333285331726, 0.28867027163505554]",lunge
14:37:51.338494,"[0.4892067015171051, 0.36367496848106384]","[0.48667776584625244, 0.5841453671455383]","[0.45585203170776367, 0.7976078987121582]","[0.504414975643158, 0.07578404992818832]","[0.48802071809768677, 0.2107127159833908]","[0.5001313090324402, 0.3048727512359619]","[0.4653470814228058, 0.35504642128944397]","[0.5527823567390442, 0.49678507447242737]","[0.5362701416015625, 0.7372512221336365]","[0.44491031765937805, 0.03866682946681976]","[0.3853779137134552, 0.16748769581317902]","[0.43359509110450745, 0.28428369760513306]",lunge
14:37:51.396834,"[0.5014888048171997, 0.36540350317955017]","[0.4892255663871765, 0.5974583029747009]","[0.4545196294784546, 0.8066072463989258]","[0.5127411484718323, 0.07917013019323349]","[0.49908459186553955, 0.21466976404190063]","[0.5142480134963989, 0.30789920687675476]","[0.47528076171875, 0.3567744791507721]","[0.563346803188324, 0.502984881401062]","[0.5724443197250366, 0.7593001127243042]","[0.4547031819820404, 0.04152774065732956]","[0.3938632607460022, 0.16732588410377502]","[0.44406116008758545, 0.2842578887939453]",lunge
14:37:51.455547,"[0.5065317749977112, 0.3695715367794037]","[0.49859344959259033, 0.5992260575294495]","[0.4543425440788269, 0.806887686252594]","[0.516169011592865, 0.0800655409693718]","[0.4972136914730072, 0.21510660648345947]","[0.5107380747795105, 0.3096575438976288]","[0.49142563343048096, 0.35694485902786255]","[0.5695751905441284, 0.5218004584312439]","[0.5920045375823975, 0.8065453767776489]","[0.4682690501213074, 0.04205537587404251]","[0.40649905800819397, 0.16713237762451172]","[0.4511846601963043, 0.2844497263431549]",lunge
14:37:51.515990,"[0.5166781544685364, 0.37639009952545166]","[0.5084364414215088, 0.5990567207336426]","[0.4542120695114136, 0.8068264722824097]","[0.5210947394371033, 0.07965709269046783]","[0.49915778636932373, 0.21396073698997498]","[0.5170849561691284, 0.3107665479183197]","[0.5085853338241577, 0.3648200035095215]","[0.5730255842208862, 0.5666214823722839]","[0.5951526761054993, 0.8519591689109802]","[0.4794163405895233, 0.04204508662223816]","[0.41628506779670715, 0.16708387434482574]","[0.4604632556438446, 0.29110947251319885]",lunge
14:37:51.574070,"[0.5286869406700134, 0.39037108421325684]","[0.5169252753257751, 0.6015974879264832]","[0.455117404460907, 0.805765688419342]","[0.5302985310554504, 0.07954440265893936]","[0.5040203928947449, 0.2167322188615799]","[0.5281683802604675, 0.3153569996356964]","[0.5214463472366333, 0.3875315487384796]","[0.5736541748046875, 0.6157968044281006]","[0.5981674194335938, 0.9003117680549622]","[0.4910989999771118, 0.04192541912198067]","[0.4270144999027252, 0.16931802034378052]","[0.47486892342567444, 0.29938313364982605]",lunge
14:37:51.633313,"[0.5391425490379333, 0.39782148599624634]","[0.522635281085968, 0.6106379628181458]","[0.4573286473751068, 0.8052564859390259]","[0.5506177544593811, 0.06756811589002609]","[0.5264607667922974, 0.21326272189617157]","[0.5376760363578796, 0.32043856382369995]","[0.5297999382019043, 0.39545848965644836]","[0.5865512490272522, 0.6285524368286133]","[0.5961621999740601, 0.9042161703109741]","[0.5039377808570862, 0.04177809879183769]","[0.43718430399894714, 0.17064960300922394]","[0.4811890423297882, 0.30123990774154663]",lunge
14:37:51.694103,"[0.5438643097877502, 0.4044845998287201]","[0.5273346900939941, 0.6177712678909302]","[0.4578540623188019, 0.8039992451667786]","[0.5697904229164124, 0.06754283607006073]","[0.545188844203949, 0.21377985179424286]","[0.5503422617912292, 0.3242267370223999]","[0.5369756817817688, 0.4029143452644348]","[0.5890666246414185, 0.6440010666847229]","[0.5943081378936768, 0.9111675024032593]","[0.5187058448791504, 0.041777584701776505]","[0.4510359764099121, 0.17234621942043304]","[0.49124372005462646, 0.3018591105937958]",lunge
14:37:51.754147,"[0.5492559671401978, 0.4075905680656433]","[0.5268040299415588, 0.6173298954963684]","[0.4571155905723572, 0.7965803146362305]","[0.5952315926551819, 0.06764484196901321]","[0.5661543011665344, 0.21398988366127014]","[0.5659933090209961, 0.3265581429004669]","[0.53492271900177, 0.40356144309043884]","[0.5889508128166199, 0.6447619199752808]","[0.5903156399726868, 0.9150046706199646]","[0.5302422046661377, 0.04165840148925781]","[0.4620463252067566, 0.17340153455734253]","[0.49547189474105835, 0.30677351355552673]",lunge
14:37:51.814095,"[0.5553989410400391, 0.4111775755882263]","[0.5215874314308167, 0.6172667741775513]","[0.4502268433570862, 0.7688595056533813]","[0.6047600507736206, 0.06888560205698013]","[0.572211503982544, 0.21441711485385895]","[0.5791980028152466, 0.32939761877059937]","[0.5333044528961182, 0.4044058918952942]","[0.5954034328460693, 0.6474113464355469]","[0.5896025896072388, 0.9153578877449036]","[0.5347610116004944, 0.04164354130625725]","[0.4614395797252655, 0.1752404272556305]","[0.5041426420211792, 0.31191790103912354]",lunge
14:37:51.876038,"[0.559968888759613, 0.4154268801212311]","[0.5192134976387024, 0.617123544216156]","[0.43544110655784607, 0.7350990772247314]","[0.6122221350669861, 0.08063976466655731]","[0.5778790712356567, 0.22062909603118896]","[0.5802811980247498, 0.34501615166664124]","[0.5328680276870728, 0.40661025047302246]","[0.6002321839332581, 0.647447943687439]","[0.5901334285736084, 0.9145739674568176]","[0.5404012203216553, 0.04766158014535904]","[0.4593086838722229, 0.18825803697109222]","[0.5040029287338257, 0.32845768332481384]",lunge
14:37:51.936603,"[0.5613348484039307, 0.42503947019577026]","[0.5188663005828857, 0.616333544254303]","[0.42803841829299927, 0.7126765251159668]","[0.6144084930419922, 0.10484784096479416]","[0.5751374959945679, 0.2483757585287094]","[0.5788986682891846, 0.3719182014465332]","[0.5324442982673645, 0.4130339026451111]","[0.609127402305603, 0.6485852003097534]","[0.5896159410476685, 0.9183011651039124]","[0.5437938570976257, 0.06643219292163849]","[0.4595724642276764, 0.20453447103500366]","[0.5049822330474854, 0.340599000453949]",lunge
14:37:51.995923,"[0.5648206472396851, 0.4504488706588745]","[0.5127673745155334, 0.619763970375061]","[0.42408129572868347, 0.7170721292495728]","[0.6177014112472534, 0.13038139045238495]","[0.5803874731063843, 0.2721767723560333]","[0.581217348575592, 0.3921097218990326]","[0.5320228934288025, 0.4358241558074951]","[0.6197737455368042, 0.6496760845184326]","[0.5911337733268738, 0.9154918193817139]","[0.5414979457855225, 0.09910497069358826]","[0.459194153547287, 0.23452207446098328]","[0.5033116340637207, 0.36389535665512085]",lunge
14:37:52.056462,"[0.5614339113235474, 0.4761291444301605]","[0.5080212354660034, 0.6479440331459045]","[0.4166235625743866, 0.7247733473777771]","[0.6119707226753235, 0.15558601915836334]","[0.5788869261741638, 0.3078230619430542]","[0.5794342756271362, 0.411713182926178]","[0.5295578241348267, 0.46802154183387756]","[0.6260399222373962, 0.6584085822105408]","[0.5907202959060669, 0.9137187004089355]","[0.5377423167228699, 0.1430388242006302]","[0.4551069438457489, 0.2776952385902405]","[0.503358006477356, 0.3989490568637848]",lunge
14:37:52.114615,"[0.5587405562400818, 0.5050464272499084]","[0.5031570792198181, 0.6803179979324341]","[0.4104839265346527, 0.7296262979507446]","[0.607860803604126, 0.18765684962272644]","[0.5715523362159729, 0.33154740929603577]","[0.5758642554283142, 0.441397488117218]","[0.5283893346786499, 0.5011105537414551]","[0.6319915056228638, 0.6693509817123413]","[0.5923067927360535, 0.9124987125396729]","[0.533176064491272, 0.1851285696029663]","[0.453660786151886, 0.31814396381378174]","[0.5007221102714539, 0.44125017523765564]",lunge
14:37:52.172526,"[0.5565698146820068, 0.5324845910072327]","[0.5023308396339417, 0.7093278765678406]","[0.410627156496048, 0.7326566576957703]","[0.60463947057724, 0.2238762527704239]","[0.5684404373168945, 0.36326679587364197]","[0.5727757215499878, 0.47507938742637634]","[0.5276841521263123, 0.5284573435783386]","[0.6347042918205261, 0.6744099259376526]","[0.5942355394363403, 0.9155521392822266]","[0.5302781462669373, 0.22400927543640137]","[0.4526744782924652, 0.3574758470058441]","[0.5004009008407593, 0.4804767072200775]",lunge
14:37:52.231360,"[0.5553861260414124, 0.5542059540748596]","[0.50248783826828, 0.7377579808235168]","[0.4105384051799774, 0.7326194643974304]","[0.6038862466812134, 0.2515019476413727]","[0.5676444172859192, 0.38875406980514526]","[0.5691092610359192, 0.4934930205345154]","[0.5251476764678955, 0.5516220331192017]","[0.6357602477073669, 0.6782134175300598]","[0.5943592190742493, 0.9200652241706848]","[0.5269525051116943, 0.25543954968452454]","[0.4487186074256897, 0.3843097388744354]","[0.48809289932250977, 0.5095350742340088]",lunge
14:37:52.289703,"[0.554600179195404, 0.5801476240158081]","[0.5026681423187256, 0.7686106562614441]","[0.41146793961524963, 0.7329478859901428]","[0.6026065349578857, 0.27895256876945496]","[0.5691110491752625, 0.412220299243927]","[0.566972017288208, 0.5181964039802551]","[0.517439067363739, 0.5746502876281738]","[0.6365630030632019, 0.6808430552482605]","[0.5965269207954407, 0.9177490472793579]","[0.5173429250717163, 0.2828676998615265]","[0.4419030547142029, 0.416702002286911]","[0.4804338216781616, 0.5355629324913025]",lunge
14:37:52.347940,"[0.5535643100738525, 0.6039084792137146]","[0.5017238259315491, 0.7914063334465027]","[0.4126655161380768, 0.7340961694717407]","[0.6012706756591797, 0.29959192872047424]","[0.5698715448379517, 0.4339781105518341]","[0.5672675967216492, 0.5486143231391907]","[0.509647786617279, 0.5975413918495178]","[0.6358774304389954, 0.6823014616966248]","[0.5964086055755615, 0.9165495038032532]","[0.5108426213264465, 0.30455896258354187]","[0.43380996584892273, 0.442548543214798]","[0.4788680970668793, 0.5485767126083374]",lunge
14:37:52.405890,"[0.5520826578140259, 0.6201756596565247]","[0.5009939074516296, 0.8064286708831787]","[0.41422316431999207, 0.7381095290184021]","[0.6007709503173828, 0.3179788589477539]","[0.5694418549537659, 0.4529941976070404]","[0.5683183073997498, 0.5722374320030212]","[0.5064225792884827, 0.6168094873428345]","[0.6370559334754944, 0.6823938488960266]","[0.5976408123970032, 0.9165749549865723]","[0.5082374811172485, 0.32368913292884827]","[0.4297061562538147, 0.45904743671417236]","[0.4776369035243988, 0.5693444013595581]",lunge
14:37:52.464593,"[0.547328531742096, 0.6329749822616577]","[0.5073652863502502, 0.8199394941329956]","[0.4150521159172058, 0.7417909502983093]","[0.5995916724205017, 0.3340401351451874]","[0.5688925385475159, 0.46778425574302673]","[0.5685323476791382, 0.5930348038673401]","[0.5035167932510376, 0.628282368183136]","[0.6358593106269836, 0.6879892349243164]","[0.5966469645500183, 0.9160926938056946]","[0.5065292716026306, 0.33488729596138]","[0.42808496952056885, 0.4723397493362427]","[0.47623518109321594, 0.5859748721122742]",lunge
14:37:52.523335,"[0.5456594824790955, 0.6397145390510559]","[0.5128859877586365, 0.8346810340881348]","[0.41571858525276184, 0.7459084391593933]","[0.5991378426551819, 0.3463520407676697]","[0.5684162378311157, 0.4808943569660187]","[0.5685259103775024, 0.606042206287384]","[0.5041504502296448, 0.6323931813240051]","[0.6380205154418945, 0.6914397478103638]","[0.5958462357521057, 0.9161879420280457]","[0.5057200789451599, 0.33983153104782104]","[0.4284009039402008, 0.4744991064071655]","[0.47500622272491455, 0.5973846912384033]",lunge
14:37:52.582851,"[0.545298159122467, 0.6450989842414856]","[0.5123710632324219, 0.8421585559844971]","[0.4179771840572357, 0.7514423131942749]","[0.5990248918533325, 0.3499722480773926]","[0.5674760341644287, 0.4930761158466339]","[0.5691199898719788, 0.6141301989555359]","[0.5052477717399597, 0.6390462517738342]","[0.6360692381858826, 0.6899823546409607]","[0.5956209301948547, 0.912286639213562]","[0.5059439539909363, 0.34115633368492126]","[0.42572322487831116, 0.4712386131286621]","[0.47391268610954285, 0.5957221388816833]",lunge
14:37:52.641579,"[0.5443812012672424, 0.6439200639724731]","[0.5107077360153198, 0.834141194820404]","[0.4184974431991577, 0.7530374526977539]","[0.5975801944732666, 0.352901428937912]","[0.5667447447776794, 0.4951534569263458]","[0.5698452591896057, 0.6166669130325317]","[0.5055457353591919, 0.64109206199646]","[0.6352452039718628, 0.6910533308982849]","[0.5955888628959656, 0.9115488529205322]","[0.504888653755188, 0.34616753458976746]","[0.4224851727485657, 0.4779464304447174]","[0.4733714163303375, 0.6006550788879395]",lunge
14:37:52.701219,"[0.5440590381622314, 0.6466405987739563]","[0.5050675868988037, 0.8386348485946655]","[0.4186277687549591, 0.7546024322509766]","[0.5953607559204102, 0.3548898696899414]","[0.5665932297706604, 0.48725587129592896]","[0.5698643922805786, 0.6102350354194641]","[0.5061031579971313, 0.6455081105232239]","[0.6351661086082458, 0.6923457384109497]","[0.595613420009613, 0.911529541015625]","[0.5024607181549072, 0.35219407081604004]","[0.4212239682674408, 0.481435090303421]","[0.47261860966682434, 0.6019548773765564]",lunge
14:37:52.760143,"[0.5433089733123779, 0.6489691734313965]","[0.5033746361732483, 0.8424472808837891]","[0.41918906569480896, 0.7575681805610657]","[0.5937815308570862, 0.3569565713405609]","[0.5664644241333008, 0.49040013551712036]","[0.5699364542961121, 0.6093426942825317]","[0.5057113766670227, 0.6474542021751404]","[0.6350075006484985, 0.6930422782897949]","[0.5956562757492065, 0.9115307927131653]","[0.5004556179046631, 0.3559004068374634]","[0.42132124304771423, 0.4839038550853729]","[0.47151392698287964, 0.606531023979187]",lunge
14:37:52.819540,"[0.543342649936676, 0.6501991748809814]","[0.5032376050949097, 0.8446255922317505]","[0.41921570897102356, 0.7601223587989807]","[0.5928174257278442, 0.35623621940612793]","[0.5665254592895508, 0.49263226985931396]","[0.5699573755264282, 0.6119672656059265]","[0.5058320760726929, 0.6464024782180786]","[0.6352589726448059, 0.6923403739929199]","[0.5959751009941101, 0.9118251204490662]","[0.5007789134979248, 0.3543480634689331]","[0.4212435483932495, 0.48506903648376465]","[0.47109535336494446, 0.6071374416351318]",lunge
14:37:52.878189,"[0.54332435131073, 0.6525906920433044]","[0.5052986741065979, 0.8474876880645752]","[0.42077895998954773, 0.7615026831626892]","[0.5921416878700256, 0.3591419756412506]","[0.5657477974891663, 0.4957521855831146]","[0.5700538754463196, 0.6174800395965576]","[0.5058996677398682, 0.6497429013252258]","[0.6351264715194702, 0.6915985345840454]","[0.596121609210968, 0.9118170738220215]","[0.5010946989059448, 0.3547920286655426]","[0.42175161838531494, 0.4867262542247772]","[0.4715805649757385, 0.6129712462425232]",lunge
14:37:52.936797,"[0.5431063175201416, 0.6535568237304688]","[0.5048593878746033, 0.8445383906364441]","[0.42077112197875977, 0.761529266834259]","[0.5918680429458618, 0.35773947834968567]","[0.5676549673080444, 0.4940396249294281]","[0.5708597302436829, 0.6132485270500183]","[0.5055439472198486, 0.6506475806236267]","[0.6349133253097534, 0.6912885308265686]","[0.5963372588157654, 0.9118055105209351]","[0.5006927847862244, 0.3558543622493744]","[0.4216427206993103, 0.48788994550704956]","[0.4713631570339203, 0.6109218597412109]",lunge
14:37:52.995179,"[0.5429118275642395, 0.6542219519615173]","[0.5037990212440491, 0.8440868258476257]","[0.4210846722126007, 0.7615839838981628]","[0.5918940901756287, 0.35870006680488586]","[0.5697635412216187, 0.49589860439300537]","[0.5744171738624573, 0.6165756583213806]","[0.5050061941146851, 0.651660144329071]","[0.6347638964653015, 0.6916213631629944]","[0.5962321162223816, 0.9126949310302734]","[0.5001524686813354, 0.3566083610057831]","[0.42186424136161804, 0.488163024187088]","[0.47156625986099243, 0.6067618131637573]",lunge
14:37:53.054185,"[0.543219268321991, 0.6504574418067932]","[0.503824770450592, 0.8391888737678528]","[0.421104371547699, 0.761223554611206]","[0.5919267535209656, 0.35550498962402344]","[0.5698167085647583, 0.4957723617553711]","[0.5756326913833618, 0.6178286075592041]","[0.5050747394561768, 0.6489514112472534]","[0.6346668601036072, 0.6914243102073669]","[0.5962690114974976, 0.9130069017410278]","[0.5001911520957947, 0.35198959708213806]","[0.42192333936691284, 0.4857040345668793]","[0.4716099798679352, 0.6030776500701904]",lunge
14:37:53.112857,"[0.5434049963951111, 0.6472821831703186]","[0.5038006901741028, 0.8383257985115051]","[0.42063647508621216, 0.7610462307929993]","[0.5925776362419128, 0.3520861566066742]","[0.5698200464248657, 0.491764098405838]","[0.575354278087616, 0.6140506863594055]","[0.5051373243331909, 0.6453267335891724]","[0.6346890330314636, 0.691828191280365]","[0.5963217616081238, 0.9137094616889954]","[0.5004675388336182, 0.3486834466457367]","[0.42250487208366394, 0.48158666491508484]","[0.4717251658439636, 0.6009114384651184]",lunge
14:37:53.172439,"[0.5434098839759827, 0.6440689563751221]","[0.5022584199905396, 0.818598210811615]","[0.41864803433418274, 0.7579508423805237]","[0.5926784873008728, 0.34546220302581787]","[0.5668961405754089, 0.4894148111343384]","[0.5747619867324829, 0.6129650473594666]","[0.5053578019142151, 0.6427158713340759]","[0.6347010731697083, 0.6916840672492981]","[0.5962923765182495, 0.9146716594696045]","[0.5071072578430176, 0.33803585171699524]","[0.4256085455417633, 0.4723986089229584]","[0.4723476469516754, 0.5990708470344543]",lunge
14:37:53.231148,"[0.5437355041503906, 0.6275156736373901]","[0.4997442662715912, 0.7937079668045044]","[0.41573911905288696, 0.7495773434638977]","[0.593092679977417, 0.3215624988079071]","[0.5673443078994751, 0.4709227383136749]","[0.570370078086853, 0.5859467387199402]","[0.5056649446487427, 0.6254534721374512]","[0.6352975964546204, 0.6910508275032043]","[0.5965419411659241, 0.9156764149665833]","[0.5121289491653442, 0.3144768178462982]","[0.4324192404747009, 0.45018288493156433]","[0.4734644889831543, 0.5738509297370911]",lunge
14:37:53.290249,"[0.5463751554489136, 0.5942339897155762]","[0.49983301758766174, 0.7684112787246704]","[0.41305482387542725, 0.7472858428955078]","[0.6000417470932007, 0.28533288836479187]","[0.5678029656410217, 0.4410611093044281]","[0.5690492987632751, 0.554911732673645]","[0.5105817317962646, 0.5889487862586975]","[0.6374140977859497, 0.6909657120704651]","[0.5966724157333374, 0.9160082340240479]","[0.5208457112312317, 0.285020112991333]","[0.43800580501556396, 0.415228009223938]","[0.47681906819343567, 0.5509319305419922]",lunge
14:37:53.348716,"[0.5505480170249939, 0.5594301819801331]","[0.5003920197486877, 0.7371251583099365]","[0.4125671982765198, 0.7408274412155151]","[0.6098433136940002, 0.2555243968963623]","[0.5729331970214844, 0.40850040316581726]","[0.5705958008766174, 0.5075478553771973]","[0.5200393199920654, 0.5526546239852905]","[0.6389673948287964, 0.6902784109115601]","[0.5967873334884644, 0.9147049784660339]","[0.532611608505249, 0.24283817410469055]","[0.45230546593666077, 0.3722197413444519]","[0.4906887710094452, 0.5085640549659729]",lunge
14:37:53.407094,"[0.5611540079116821, 0.520197331905365]","[0.5025278329849243, 0.6998128294944763]","[0.41361111402511597, 0.7346644997596741]","[0.6189665198326111, 0.21187043190002441]","[0.5768305659294128, 0.3603019118309021]","[0.573645293712616, 0.4596085846424103]","[0.5319246649742126, 0.5155795216560364]","[0.6413126587867737, 0.6897670030593872]","[0.5963693261146545, 0.9157008528709412]","[0.5434247255325317, 0.19196006655693054]","[0.46163666248321533, 0.321564257144928]","[0.5017152428627014, 0.4599176049232483]",lunge
